company_name,ticker,company_name_norm,is_gx
ヒューマンステージホールディングス,321A,ヒューマンステージホールディングス,0
ヨシックスホールディングス,3221,ヨシックスホールディングス,0
ユナイテッド・スーパーマーケット・ホールディングス,3222,ユナイテッド・スーパーマーケット・ホールディングス,0
エスエルディー,3223,エスエルディー,0
ゼネラル・オイスター,3224,ゼネラル・オイスター,0
三井不動産アコモデーションファンド投資法人,3226,三井不動産アコモデーションファンド投資法人,0
ヒメジ理化,322A,ヒメジ理化,0
野村不動産ホールディングス,3231,野村不動産ホールディングス,0
三重交通グループホールディングス,3232,三重交通グループホールディングス,0
森ヒルズリート投資法人,3234,森ヒルズリート投資法人,0
プロパスト,3236,プロパスト,0
イントランス,3237,イントランス,0
セントラル総合開発,3238,セントラル総合開発,0
フライヤー,323A,フライヤー,0
ウィル,3241,ウィル,0
アーバネットコーポレーション,3242,アーバネットコーポレーション,0
ディア・ライフ,3245,ディア・ライフ,0
コーセーアールイー,3246,コーセーアールイー,0
アールエイジ,3248,アールエイジ,0
産業ファンド投資法人,3249,産業ファンド投資法人,0
ブッキングリゾート,324A,ブッキングリゾート,0
地主,3252,地主,0
ＴＥＮＴＩＡＬ,325A,ＴＥＮＴＩＡＬ,0
グランディーズ,3261,グランディーズ,0
ファンドクリエーショングループ,3266,ファンドクリエーショングループ,0
フィル・カンパニー,3267,フィル・カンパニー,0
アドバンス・レジデンス投資法人,3269,アドバンス・レジデンス投資法人,0
ａｅｒｏ　ｌａｂ　ｉｎｔｅｒｎａｔｉｏｎａｌ,326A,ａｅｒｏ ｌａｂ ｉｎｔｅｒｎａｔｉｏｎａｌ,0
ＴＨＥグローバル社,3271,ＴＨＥグローバル社,0
ＪＰＭＣ,3276,ＪＰＭＣ,0
サンセイランディック,3277,サンセイランディック,0
アクティビア・プロパティーズ投資法人,3279,アクティビア・プロパティーズ投資法人,0
エストラスト,3280,エストラスト,0
ＧＬＰ投資法人,3281,ＧＬＰ投資法人,0
コンフォリア・レジデンシャル投資法人,3282,コンフォリア・レジデンシャル投資法人,0
日本プロロジスリート投資法人,3283,日本プロロジスリート投資法人,0
フージャースホールディングス,3284,フージャースホールディングス,0
トラストホールディングス,3286,トラストホールディングス,0
星野リゾート・リート投資法人,3287,星野リゾート・リート投資法人,0
オープンハウスグループ,3288,オープンハウスグループ,0
東急不動産ホールディングス,3289,東急不動産ホールディングス,1
グローバルＸ　プライシングパワー・リーダーズ－日本株式　ＥＴＦ,328A,グローバルＸ プライシングパワー・リーダーズ－日本株式 ＥＴＦ,0
Ｏｎｅリート投資法人,3290,Ｏｎｅリート投資法人,0
飯田グループホールディングス,3291,飯田グループホールディングス,0
イオンリート投資法人,3292,イオンリート投資法人,0
アズマハウス,3293,アズマハウス,0
イーグランド,3294,イーグランド,0
ヒューリックリート投資法人,3295,ヒューリックリート投資法人,0
日本リート投資法人,3296,日本リート投資法人,0
東武住販,3297,東武住販,0
ムゲンエステート,3299,ムゲンエステート,0
ジールアソシエイツ,329A,ジールアソシエイツ,0
アンビション　ＤＸ　ホールディングス,3300,アンビション ＤＸ ホールディングス,0
帝国繊維,3302,帝国繊維,0
日本製麻,3306,日本製麻,0
積水ハウス・リート投資法人,3309,積水ハウス・リート投資法人,0
ＴａｌｅｎｔＸ,330A,ＴａｌｅｎｔＸ,0
日本コークス工業,3315,日本コークス工業,0
フライングガーデン,3317,フライングガーデン,0
メディックス,331A,メディックス,0
クロスプラス,3320,クロスプラス,0
ミタチ産業,3321,ミタチ産業,0
レカム,3323,レカム,0
ランシステム,3326,ランシステム,0
東和フードサービス,3329,東和フードサービス,0
ミーク,332A,ミーク,0
あさひ,3333,あさひ,0
テクノスマイル,333A,テクノスマイル,0
日本調剤,3341,日本調剤,0
コスモス薬品,3349,コスモス薬品,0
ビジュアル・プロセッシング・ジャパン,334A,ビジュアル・プロセッシング・ジャパン,0
メタプラネット,3350,メタプラネット,0
バッファロー,3352,バッファロー,0
メディカル一光グループ,3353,メディカル一光グループ,0
クリヤマホールディングス,3355,クリヤマホールディングス,0
ワイエスフード,3358,ワイエスフード,0
ｃｏｔｔａ,3359,ｃｏｔｔａ,0
ミライロ,335A,ミライロ,0
シップヘルスケアホールディングス,3360,シップヘルスケアホールディングス,0
トーエル,3361,トーエル,0
ダイナミックマッププラットフォーム,336A,ダイナミックマッププラットフォーム,0
フジタコーポレーション,3370,フジタコーポレーション,0
ソフトクリエイトホールディングス,3371,ソフトクリエイトホールディングス,0
関門海,3372,関門海,0
内外テック,3374,内外テック,0
ＺＯＡ,3375,ＺＯＡ,0
バイク王＆カンパニー,3377,バイク王＆カンパニー,0
セブン＆アイ・ホールディングス,3382,セブン＆アイ・ホールディングス,1
コスモ・バイオ,3386,コスモ・バイオ,0
クリエイト・レストランツ・ホールディングス,3387,クリエイト・レストランツ・ホールディングス,0
明治電機工業,3388,明治電機工業,0
ＺｅｎｍｕＴｅｃｈ,338A,ＺｅｎｍｕＴｅｃｈ,0
ツルハホールディングス,3391,ツルハホールディングス,0
デリカフーズホールディングス,3392,デリカフーズホールディングス,0
スターティアホールディングス,3393,スターティアホールディングス,0
サンマルクホールディングス,3395,サンマルクホールディングス,0
フェリシモ,3396,フェリシモ,0
トリドールホールディングス,3397,トリドールホールディングス,0
丸千代山岡家,3399,丸千代山岡家,0
プログレス・テクノロジーズ　グループ,339A,プログレス・テクノロジーズ グループ,0
帝人,3401,帝人,1
東レ,3402,東レ,1
クラレ,3405,クラレ,1
旭化成,3407,旭化成,1
北紡,3409,北紡,0
ジグザグ,340A,ジグザグ,0
ＴＯＫＹＯ　ＢＡＳＥ,3415,ＴＯＫＹＯ ＢＡＳＥ,0
ピクスタ,3416,ピクスタ,0
大木ヘルスケアホールディングス,3417,大木ヘルスケアホールディングス,0
バルニバービ,3418,バルニバービ,0
トヨコー,341A,トヨコー,0
ケー・エフ・シー,3420,ケー・エフ・シー,0
稲葉製作所,3421,稲葉製作所,0
Ｊ－ＭＡＸ,3422,Ｊ－ＭＡＸ,0
エスイー,3423,エスイー,0
アトムリビンテック,3426,アトムリビンテック,0
宮地エンジニアリンググループ,3431,宮地エンジニアリンググループ,0
トーカロ,3433,トーカロ,0
アルファＣｏ,3434,アルファＣｏ,0
サンコーテクノ,3435,サンコーテクノ,0
ＳＵＭＣＯ,3436,ＳＵＭＣＯ,0
特殊電極,3437,特殊電極,0
三ツ知,3439,三ツ知,0
ＩＡＣＥトラベル,343A,ＩＡＣＥトラベル,0
日創グループ,3440,日創グループ,0
山王,3441,山王,0
川田テクノロジーズ,3443,川田テクノロジーズ,0
菊池製作所,3444,菊池製作所,0
ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,3445,ＲＳ Ｔｅｃｈｎｏｌｏｇｉｅｓ,0
ジェイテックコーポレーション,3446,ジェイテックコーポレーション,0
信和,3447,信和,0
清鋼材,3448,清鋼材,0
テクノフレックス,3449,テクノフレックス,0
サトウ産業,3450,サトウ産業,0
トーセイ・リート投資法人,3451,トーセイ・リート投資法人,0
ビーロット,3452,ビーロット,0
ファーストブラザーズ,3454,ファーストブラザーズ,0
ヘルスケア＆メディカル投資法人,3455,ヘルスケア＆メディカル投資法人,0
Ａｎｄ　Ｄｏホールディングス,3457,Ａｎｄ Ｄｏホールディングス,0
サムティ・レジデンシャル投資法人,3459,サムティ・レジデンシャル投資法人,0
高配当成長　日本株（ネットリターン）ＥＴＮ,345A,高配当成長 日本株（ネットリターン）ＥＴＮ,0
パルマ,3461,パルマ,0
野村不動産マスターファンド投資法人,3462,野村不動産マスターファンド投資法人,0
いちごホテルリート投資法人,3463,いちごホテルリート投資法人,0
ケイアイスター不動産,3465,ケイアイスター不動産,0
ラサールロジポート投資法人,3466,ラサールロジポート投資法人,0
アグレ都市デザイン,3467,アグレ都市デザイン,0
スターアジア不動産投資法人,3468,スターアジア不動産投資法人,0
デュアルタップ,3469,デュアルタップ,0
ＮＥＸＴ　ＦＵＮＤＳ　Ｓ＆Ｐ　５００　半導体・半導体製造装置３５％キャップ指数連動型上場投信,346A,ＮＥＸＴ ＦＵＮＤＳ Ｓ＆Ｐ ５００ 半導体・半導体製造装置３５％キャップ指数連動型上場投信,0
マリモ地方創生リート投資法人,3470,マリモ地方創生リート投資法人,0
三井不動産ロジスティクスパーク投資法人,3471,三井不動産ロジスティクスパーク投資法人,0
日本ホテル＆レジデンシャル投資法人,3472,日本ホテル＆レジデンシャル投資法人,0
Ｇ－ＦＡＣＴＯＲＹ,3474,Ｇ－ＦＡＣＴＯＲＹ,0
グッドコムアセット,3475,グッドコムアセット,0
投資法人みらい,3476,投資法人みらい,0
フォーライフ,3477,フォーライフ,0
ティーケーピー,3479,ティーケーピー,0
ＧＲＯＷＴＨ　ＰＯＷＥＲ,347A,ＧＲＯＷＴＨ ＰＯＷＥＲ,0
ジェイ・エス・ビー,3480,ジェイ・エス・ビー,0
三菱地所物流リート投資法人,3481,三菱地所物流リート投資法人,0
ロードスターキャピタル,3482,ロードスターキャピタル,0
翔栄,3483,翔栄,0
イノベーションホールディングス,3484,イノベーションホールディングス,0
グローバル・リンク・マネジメント,3486,グローバル・リンク・マネジメント,0
ＣＲＥロジスティクスファンド投資法人,3487,ＣＲＥロジスティクスファンド投資法人,0
セントラル・リート投資法人,3488,セントラル・リート投資法人,0
フェイスネットワーク,3489,フェイスネットワーク,0
ＭＡＸＩＳ読売３３３日本株上場投信,348A,ＭＡＸＩＳ読売３３３日本株上場投信,0
アズ企画設計,3490,アズ企画設計,0
ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,3491,ＧＡ ｔｅｃｈｎｏｌｏｇｉｅｓ,0
タカラレーベン不動産投資法人,3492,タカラレーベン不動産投資法人,0
マリオン,3494,マリオン,0
香陵住販,3495,香陵住販,0
アズーム,3496,アズーム,0
霞ヶ関キャピタル,3498,霞ヶ関キャピタル,0
ＳＭＤＡＭ　Ａｃｔｉｖｅ　ＥＴＦ　日本グロース株式,349A,ＳＭＤＡＭ Ａｃｔｉｖｅ ＥＴＦ 日本グロース株式,0
ＳＵＭＩＮＯＥ,3501,ＳＵＭＩＮＯＥ,0
デジタルグリッド,350A,デジタルグリッド,1
日本フエルト,3512,日本フエルト,0
イチカワ,3513,イチカワ,0
アクシスＩＴパートナーズ,351A,アクシスＩＴパートナーズ,0
テルマー湯ホールディングス,3521,テルマー湯ホールディングス,0
日東製網,3524,日東製網,0
芦森工業,3526,芦森工業,0
アツギ,3529,アツギ,0
ＬＯＩＶＥ,352A,ＬＯＩＶＥ,0
アクサスホールディングス,3536,アクサスホールディングス,0
昭栄薬品,3537,昭栄薬品,0
ウイルプラスホールディングス,3538,ウイルプラスホールディングス,0
ＪＭホールディングス,3539,ＪＭホールディングス,0
歯愛メディカル,3540,歯愛メディカル,0
農業総合研究所,3541,農業総合研究所,0
ベガコーポレーション,3542,ベガコーポレーション,0
コメダホールディングス,3543,コメダホールディングス,0
サツドラホールディングス,3544,サツドラホールディングス,0
アレンザホールディングス,3546,アレンザホールディングス,0
串カツ田中ホールディングス,3547,串カツ田中ホールディングス,0
バロックジャパンリミテッド,3548,バロックジャパンリミテッド,0
クスリのアオキホールディングス,3549,クスリのアオキホールディングス,0
ｉＦｒｅｅＥＴＦ　ブルームバーグ日本株高配当５０指数,354A,ｉＦｒｅｅＥＴＦ ブルームバーグ日本株高配当５０指数,0
スタジオアタオ,3550,スタジオアタオ,0
ダイニック,3551,ダイニック,0
共和レザー,3553,共和レザー,0
リネットジャパングループ,3556,リネットジャパングループ,0
ユナイテッド＆コレクティブ,3557,ユナイテッド＆コレクティブ,0
ジェイドグループ,3558,ジェイドグループ,0
ピーバンドットコム,3559,ピーバンドットコム,0
ナウビレッジ,355A,ナウビレッジ,0
ほぼ日,3560,ほぼ日,0
力の源ホールディングス,3561,力の源ホールディングス,0
